Learning Rate	TrainLoss	TestLoss	TrainL(reglr)	TrainL(bndry)	TrainL(snglr)	TrainL(symtry)	
0.00001000	0.14333177	0.00000756	0.00353389	0.00002774	0.00004389	0.00000154	
0.00001000	0.13886561	0.00000649	0.00350661	0.00002841	0.00004239	0.00000155	
0.00001000	0.14125169	0.00000808	0.00347731	0.00002849	0.00004152	0.00000153	
0.00001000	0.14704925	0.00000622	0.00354358	0.00002800	0.00004287	0.00000155	
0.00001000	0.14728342	0.00000763	0.00352345	0.00002803	0.00004227	0.00000155	
0.00001000	0.15086752	0.00000688	0.00347845	0.00002847	0.00004114	0.00000154	
0.00001000	0.14300891	0.00000711	0.00349028	0.00002822	0.00004130	0.00000155	
0.00001000	0.14501625	0.00000726	0.00347883	0.00002821	0.00004153	0.00000155	
0.00001000	0.14272451	0.00000712	0.00348699	0.00002813	0.00004144	0.00000155	
0.00001000	0.13977819	0.00000728	0.00347852	0.00002835	0.00004125	0.00000155	
0.00001000	0.13799686	0.00000694	0.00347699	0.00002845	0.00004116	0.00000153	
0.00001000	0.14198157	0.00000679	0.00350117	0.00002814	0.00004159	0.00000155	
0.00001000	0.14442148	0.00000743	0.00351154	0.00002791	0.00004159	0.00000155	
0.00001000	0.14127999	0.00000643	0.00350963	0.00002806	0.00004157	0.00000155	
0.00001000	0.13792713	0.00000782	0.00348394	0.00002809	0.00004182	0.00000155	
0.00001000	0.13947059	0.00000639	0.00349905	0.00002825	0.00004186	0.00000155	
0.00001000	0.13802641	0.00000793	0.00346739	0.00002838	0.00004150	0.00000154	
0.00001000	0.14447362	0.00000644	0.00352031	0.00002797	0.00004255	0.00000157	
0.00001000	0.14149975	0.00000751	0.00349513	0.00002833	0.00004106	0.00000160	
0.00001000	0.14682742	0.00000704	0.00348363	0.00002834	0.00004118	0.00000157	
0.00001000	0.14444142	0.00000678	0.00350318	0.00002809	0.00004155	0.00000156	
0.00001000	0.13265339	0.00000776	0.00348893	0.00002828	0.00004202	0.00000155	
0.00001000	0.14380543	0.00000658	0.00349161	0.00002817	0.00004152	0.00000157	
0.00001000	0.14327996	0.00000723	0.00351108	0.00002793	0.00004143	0.00000159	
0.00001000	0.13962724	0.00000698	0.00348853	0.00002817	0.00004157	0.00000156	
0.00001000	0.14107462	0.00000763	0.00347590	0.00002825	0.00004212	0.00000154	
0.00001000	0.15298093	0.00000648	0.00351492	0.00002802	0.00004245	0.00000154	
0.00001000	0.14189402	0.00000760	0.00349293	0.00002815	0.00004163	0.00000155	
0.00001000	0.13395862	0.00000690	0.00349466	0.00002811	0.00004145	0.00000155	
0.00001000	0.13050615	0.00000701	0.00348726	0.00002830	0.00004162	0.00000155	
0.00001000	0.15065691	0.00000698	0.00348659	0.00002816	0.00004186	0.00000154	
0.00001000	0.14158932	0.00000721	0.00350065	0.00002795	0.00004168	0.00000154	
0.00001000	0.15166076	0.00000698	0.00349622	0.00002818	0.00004120	0.00000156	
0.00001000	0.14339335	0.00000748	0.00348482	0.00002824	0.00004131	0.00000155	
0.00001000	0.13675856	0.00000668	0.00348789	0.00002827	0.00004155	0.00000154	
0.00001000	0.14849950	0.00000772	0.00347012	0.00002831	0.00004160	0.00000154	
0.00001000	0.13938657	0.00000657	0.00350892	0.00002810	0.00004119	0.00000155	
0.00001000	0.14292426	0.00000730	0.00350936	0.00002794	0.00004221	0.00000156	
0.00001000	0.15195955	0.00000701	0.00347621	0.00002825	0.00004118	0.00000159	
0.00001000	0.14448132	0.00000745	0.00348194	0.00002823	0.00004152	0.00000157	
0.00001000	0.14912537	0.00000658	0.00350103	0.00002813	0.00004228	0.00000156	
0.00001000	0.14623131	0.00000737	0.00347397	0.00002828	0.00004139	0.00000155	
0.00001000	0.13765049	0.00000700	0.00348829	0.00002821	0.00004186	0.00000154	
0.00001000	0.15188981	0.00000710	0.00349832	0.00002813	0.00004178	0.00000155	
0.00001000	0.14465672	0.00000673	0.00349752	0.00002814	0.00004148	0.00000155	
0.00001000	0.14833582	0.00000713	0.00349974	0.00002804	0.00004166	0.00000155	
0.00001000	0.14620626	0.00000715	0.00349254	0.00002807	0.00004138	0.00000154	
0.00001000	0.14351521	0.00000699	0.00346544	0.00002856	0.00004127	0.00000154	
0.00001000	0.14935346	0.00000753	0.00349834	0.00002819	0.00004178	0.00000154	
0.00001000	0.14920099	0.00000661	0.00350548	0.00002815	0.00004198	0.00000156	
0.00001000	0.14094785	0.00000749	0.00349072	0.00002819	0.00004168	0.00000155	
0.00001000	0.13849311	0.00000695	0.00349438	0.00002807	0.00004223	0.00000155	
0.00001000	0.13805525	0.00000691	0.00349883	0.00002846	0.00004272	0.00000154	
0.00001000	0.14140322	0.00000770	0.00347947	0.00002813	0.00004235	0.00000155	
0.00001000	0.14745047	0.00000635	0.00351766	0.00002806	0.00004203	0.00000157	
0.00001000	0.14457248	0.00000797	0.00348909	0.00002814	0.00004124	0.00000155	
0.00001000	0.14754940	0.00000665	0.00347713	0.00002845	0.00004099	0.00000155	
0.00001000	0.14819823	0.00000727	0.00349569	0.00002819	0.00004149	0.00000154	
0.00001000	0.14184845	0.00000697	0.00351012	0.00002794	0.00004154	0.00000154	
0.00001000	0.14169495	0.00000721	0.00347829	0.00002831	0.00004218	0.00000155	
0.00001000	0.12938530	0.00000719	0.00346349	0.00002861	0.00004072	0.00000157	
0.00001000	0.15048863	0.00000705	0.00348694	0.00002820	0.00004130	0.00000156	
0.00001000	0.14096506	0.00000674	0.00352906	0.00002780	0.00004196	0.00000156	
0.00001000	0.13798508	0.00000742	0.00354030	0.00002775	0.00004207	0.00000155	
0.00001000	0.15276064	0.00000692	0.00347830	0.00002858	0.00004161	0.00000155	
0.00001000	0.13907785	0.00000747	0.00348820	0.00002828	0.00004179	0.00000155	
0.00001000	0.14393178	0.00000669	0.00347795	0.00002838	0.00004134	0.00000155	
0.00001000	0.14096680	0.00000765	0.00348424	0.00002817	0.00004117	0.00000154	
0.00001000	0.14333056	0.00000673	0.00349486	0.00002813	0.00004157	0.00000155	
0.00001000	0.14598538	0.00000728	0.00350554	0.00002810	0.00004145	0.00000156	
0.00001000	0.14160248	0.00000709	0.00348124	0.00002823	0.00004178	0.00000155	
0.00001000	0.14671826	0.00000701	0.00347746	0.00002836	0.00004122	0.00000154	
0.00001000	0.14501002	0.00000702	0.00351909	0.00002788	0.00004206	0.00000156	
0.00001000	0.14674962	0.00000719	0.00348967	0.00002816	0.00004221	0.00000155	
0.00001000	0.13712919	0.00000733	0.00346436	0.00002841	0.00004122	0.00000157	
0.00001000	0.15239743	0.00000650	0.00350010	0.00002818	0.00004197	0.00000156	
0.00001000	0.14199713	0.00000752	0.00348047	0.00002821	0.00004166	0.00000155	
0.00001000	0.14662424	0.00000652	0.00348973	0.00002824	0.00004126	0.00000155	
0.00001000	0.14372540	0.00000765	0.00347551	0.00002830	0.00004107	0.00000155	
0.00001000	0.13783765	0.00000675	0.00350071	0.00002805	0.00004122	0.00000156	
0.00001000	0.14255871	0.00000764	0.00350305	0.00002800	0.00004186	0.00000155	
0.00001000	0.14702241	0.00000661	0.00349078	0.00002827	0.00004117	0.00000154	
0.00001000	0.15032395	0.00000739	0.00348330	0.00002823	0.00004159	0.00000155	
0.00001000	0.15161590	0.00000680	0.00352304	0.00002799	0.00004165	0.00000156	
0.00001000	0.14602729	0.00000706	0.00353954	0.00002774	0.00004176	0.00000158	
0.00001000	0.14266372	0.00000705	0.00348636	0.00002814	0.00004113	0.00000157	
0.00001000	0.14054407	0.00000724	0.00347021	0.00002861	0.00004144	0.00000155	
0.00001000	0.14127094	0.00000709	0.00348444	0.00002833	0.00004173	0.00000156	
0.00001000	0.13915559	0.00000675	0.00351707	0.00002796	0.00004183	0.00000159	
0.00001000	0.14065919	0.00000750	0.00349575	0.00002813	0.00004108	0.00000158	
0.00001000	0.14752838	0.00000672	0.00346802	0.00002859	0.00004132	0.00000155	
0.00001000	0.15007273	0.00000762	0.00351259	0.00002805	0.00004311	0.00000156	
0.00001000	0.14998250	0.00000658	0.00350854	0.00002806	0.00004175	0.00000157	
0.00001000	0.14800196	0.00000782	0.00345166	0.00002869	0.00004230	0.00000156	
0.00001000	0.13634638	0.00000678	0.00349221	0.00002813	0.00004224	0.00000161	
0.00001000	0.14570184	0.00000686	0.00351813	0.00002792	0.00004159	0.00000157	
0.00001000	0.14420754	0.00000764	0.00351454	0.00002788	0.00004204	0.00000155	
0.00001000	0.14144445	0.00000681	0.00348176	0.00002843	0.00004164	0.00000154	
0.00001000	0.14457891	0.00000752	0.00346411	0.00002853	0.00004135	0.00000153	
0.00001000	0.14387711	0.00000674	0.00349131	0.00002817	0.00004135	0.00000154	
0.00001000	0.13940710	0.00000743	0.00348574	0.00002808	0.00004154	0.00000155	
0.00001000	0.14323479	0.00000674	0.00352986	0.00002794	0.00004137	0.00000156	
0.00001000	0.13890941	0.00000732	0.00351093	0.00002785	0.00004182	0.00000156	
0.00001000	0.14147273	0.00000681	0.00348208	0.00002837	0.00004141	0.00000155	
0.00001000	0.14775701	0.00000743	0.00348953	0.00002826	0.00004197	0.00000155	
0.00001000	0.13523436	0.00000654	0.00349831	0.00002816	0.00004122	0.00000156	
0.00001000	0.14133901	0.00000784	0.00347457	0.00002824	0.00004130	0.00000154	
0.00001000	0.14440862	0.00000643	0.00349451	0.00002820	0.00004120	0.00000155	
0.00001000	0.14286060	0.00000773	0.00351727	0.00002790	0.00004189	0.00000154	
0.00001000	0.14405420	0.00000674	0.00350150	0.00002801	0.00004187	0.00000155	
0.00001000	0.14948643	0.00000705	0.00348129	0.00002847	0.00004186	0.00000155	
0.00001000	0.14220570	0.00000757	0.00345981	0.00002838	0.00004176	0.00000153	
0.00001000	0.14728303	0.00000643	0.00349909	0.00002820	0.00004176	0.00000155	
0.00001000	0.14477640	0.00000769	0.00349153	0.00002808	0.00004115	0.00000154	
0.00001000	0.14770340	0.00000673	0.00350628	0.00002799	0.00004188	0.00000154	
0.00001000	0.14000804	0.00000709	0.00347405	0.00002821	0.00004139	0.00000156	
0.00001000	0.14467073	0.00000698	0.00348919	0.00002830	0.00004104	0.00000156	
0.00001000	0.13788738	0.00000713	0.00350228	0.00002793	0.00004135	0.00000155	
0.00001000	0.14404982	0.00000713	0.00349053	0.00002836	0.00004212	0.00000155	
0.00001000	0.14032801	0.00000725	0.00348950	0.00002820	0.00004141	0.00000155	
0.00001000	0.14710697	0.00000665	0.00350173	0.00002815	0.00004190	0.00000156	
0.00001000	0.13979554	0.00000748	0.00348309	0.00002826	0.00004142	0.00000154	
0.00001000	0.14288236	0.00000661	0.00349740	0.00002818	0.00004164	0.00000156	
0.00001000	0.14459848	0.00000738	0.00351643	0.00002796	0.00004161	0.00000156	
0.00001000	0.14067050	0.00000673	0.00351084	0.00002793	0.00004156	0.00000156	
0.00001000	0.14288057	0.00000734	0.00350229	0.00002814	0.00004180	0.00000155	
0.00001000	0.13830064	0.00000729	0.00347278	0.00002837	0.00004128	0.00000154	
0.00001000	0.14231025	0.00000684	0.00350112	0.00002828	0.00004195	0.00000154	
0.00001000	0.14243399	0.00000772	0.00350059	0.00002793	0.00004299	0.00000154	
0.00001000	0.15318789	0.00000631	0.00348948	0.00002844	0.00004268	0.00000154	
0.00001000	0.13899950	0.00000802	0.00348653	0.00002813	0.00004263	0.00000153	
0.00001000	0.14418316	0.00000628	0.00350130	0.00002814	0.00004138	0.00000154	
0.00001000	0.14149697	0.00000772	0.00347508	0.00002829	0.00004122	0.00000155	
0.00001000	0.14852248	0.00000657	0.00350260	0.00002808	0.00004170	0.00000155	
0.00001000	0.13410764	0.00000754	0.00351773	0.00002791	0.00004154	0.00000156	
0.00001000	0.13933006	0.00000678	0.00351628	0.00002806	0.00004199	0.00000158	
0.00001000	0.14819326	0.00000756	0.00348993	0.00002818	0.00004148	0.00000161	
0.00001000	0.14908869	0.00000680	0.00348949	0.00002831	0.00004132	0.00000159	
0.00001000	0.14128747	0.00000726	0.00348781	0.00002823	0.00004126	0.00000159	
0.00001000	0.13920470	0.00000679	0.00348907	0.00002822	0.00004123	0.00000159	
0.00001000	0.15001930	0.00000756	0.00348233	0.00002812	0.00004183	0.00000156	
0.00001000	0.14668471	0.00000671	0.00350111	0.00002824	0.00004203	0.00000155	
0.00001000	0.13837834	0.00000739	0.00349309	0.00002819	0.00004226	0.00000156	
0.00001000	0.14681849	0.00000703	0.00350085	0.00002793	0.00004199	0.00000155	
0.00001000	0.14413708	0.00000697	0.00349860	0.00002811	0.00004115	0.00000156	
0.00001000	0.14186459	0.00000725	0.00350708	0.00002793	0.00004184	0.00000155	
0.00001000	0.14350920	0.00000695	0.00348899	0.00002820	0.00004162	0.00000154	
0.00001000	0.14281078	0.00000757	0.00347041	0.00002845	0.00004123	0.00000154	
0.00001000	0.14494471	0.00000674	0.00347010	0.00002844	0.00004156	0.00000155	
0.00001000	0.14349117	0.00000711	0.00350192	0.00002802	0.00004123	0.00000156	
0.00001000	0.15041658	0.00000697	0.00350983	0.00002784	0.00004251	0.00000156	
0.00001000	0.14692552	0.00000728	0.00348728	0.00002808	0.00004180	0.00000154	
0.00001000	0.15121391	0.00000677	0.00348156	0.00002840	0.00004220	0.00000155	
0.00001000	0.13811515	0.00000744	0.00348641	0.00002809	0.00004164	0.00000155	
0.00001000	0.13874180	0.00000695	0.00350162	0.00002813	0.00004115	0.00000157	
0.00001000	0.13615379	0.00000719	0.00350865	0.00002798	0.00004127	0.00000156	
0.00001000	0.14946503	0.00000700	0.00351016	0.00002796	0.00004124	0.00000155	
0.00001000	0.14122882	0.00000737	0.00348117	0.00002826	0.00004123	0.00000153	
0.00001000	0.14601615	0.00000680	0.00350832	0.00002812	0.00004197	0.00000154	
0.00001000	0.14590915	0.00000713	0.00348200	0.00002822	0.00004113	0.00000155	
0.00001000	0.13797887	0.00000721	0.00347770	0.00002828	0.00004119	0.00000154	
0.00001000	0.14232024	0.00000688	0.00351710	0.00002803	0.00004131	0.00000155	
0.00001000	0.14729235	0.00000720	0.00350552	0.00002795	0.00004120	0.00000155	
0.00001000	0.14494737	0.00000681	0.00349383	0.00002814	0.00004146	0.00000153	
0.00001000	0.14674487	0.00000736	0.00348522	0.00002814	0.00004188	0.00000155	
0.00001000	0.14784055	0.00000656	0.00353217	0.00002792	0.00004234	0.00000156	
0.00001000	0.13873550	0.00000730	0.00348219	0.00002834	0.00004094	0.00000156	
0.00001000	0.14017699	0.00000707	0.00348188	0.00002836	0.00004118	0.00000155	
0.00001000	0.14527868	0.00000675	0.00353509	0.00002784	0.00004214	0.00000155	
0.00001000	0.14213574	0.00000727	0.00349386	0.00002825	0.00004158	0.00000158	
0.00001000	0.14640673	0.00000727	0.00347439	0.00002825	0.00004120	0.00000157	
0.00001000	0.14473180	0.00000672	0.00349727	0.00002821	0.00004190	0.00000156	
0.00001000	0.14152096	0.00000760	0.00349462	0.00002811	0.00004196	0.00000156	
0.00001000	0.14456892	0.00000675	0.00351630	0.00002793	0.00004154	0.00000155	
0.00001000	0.13892075	0.00000736	0.00349816	0.00002824	0.00004106	0.00000155	
0.00001000	0.14199832	0.00000717	0.00349856	0.00002814	0.00004207	0.00000156	
0.00001000	0.14560003	0.00000684	0.00349139	0.00002831	0.00004155	0.00000161	
0.00001000	0.14655639	0.00000745	0.00350596	0.00002801	0.00004214	0.00000160	
0.00001000	0.14467777	0.00000675	0.00349313	0.00002822	0.00004179	0.00000157	
0.00001000	0.14845101	0.00000742	0.00346077	0.00002845	0.00004114	0.00000154	
0.00001000	0.14012229	0.00000690	0.00348997	0.00002805	0.00004177	0.00000154	
0.00001000	0.14839331	0.00000720	0.00348976	0.00002810	0.00004159	0.00000154	
0.00001000	0.14673031	0.00000714	0.00348257	0.00002821	0.00004102	0.00000155	
0.00001000	0.14944574	0.00000683	0.00348463	0.00002831	0.00004127	0.00000155	
0.00001000	0.14816309	0.00000734	0.00350973	0.00002797	0.00004163	0.00000154	
0.00001000	0.14039739	0.00000694	0.00350441	0.00002801	0.00004138	0.00000155	
0.00001000	0.15048635	0.00000713	0.00348331	0.00002836	0.00004129	0.00000155	
0.00001000	0.14764066	0.00000709	0.00348973	0.00002817	0.00004160	0.00000155	
0.00001000	0.14399699	0.00000681	0.00349321	0.00002821	0.00004131	0.00000155	
0.00001000	0.14558719	0.00000713	0.00349586	0.00002816	0.00004143	0.00000156	
0.00001000	0.13807343	0.00000680	0.00350539	0.00002794	0.00004192	0.00000157	
0.00001000	0.15100450	0.00000734	0.00348481	0.00002822	0.00004216	0.00000155	
0.00001000	0.14858644	0.00000666	0.00349830	0.00002812	0.00004110	0.00000155	
0.00001000	0.13936022	0.00000771	0.00347480	0.00002824	0.00004135	0.00000154	
0.00001000	0.15362608	0.00000671	0.00349411	0.00002827	0.00004154	0.00000157	
0.00001000	0.13854440	0.00000707	0.00350037	0.00002811	0.00004146	0.00000161	
0.00001000	0.14633984	0.00000749	0.00351148	0.00002783	0.00004316	0.00000164	
0.00001000	0.13840158	0.00000659	0.00348589	0.00002836	0.00004236	0.00000165	
0.00001000	0.14958431	0.00000791	0.00348044	0.00002829	0.00004175	0.00000161	
0.00001000	0.14113677	0.00000647	0.00350374	0.00002810	0.00004133	0.00000158	
0.00001000	0.14466968	0.00000782	0.00348471	0.00002819	0.00004176	0.00000154	
0.00001000	0.14270549	0.00000694	0.00347218	0.00002848	0.00004121	0.00000154	
0.00001000	0.14280541	0.00000717	0.00350327	0.00002821	0.00004136	0.00000154	
0.00001000	0.14086336	0.00000678	0.00350253	0.00002813	0.00004153	0.00000155	
0.00001000	0.14870627	0.00000720	0.00349469	0.00002814	0.00004117	0.00000156	
0.00001000	0.14470283	0.00000699	0.00350578	0.00002793	0.00004169	0.00000156	
0.00001000	0.14013599	0.00000720	0.00351364	0.00002791	0.00004121	0.00000156	
0.00001000	0.14474465	0.00000689	0.00351406	0.00002802	0.00004162	0.00000155	
0.00001000	0.14307227	0.00000753	0.00346692	0.00002836	0.00004137	0.00000154	
0.00001000	0.14164247	0.00000687	0.00346374	0.00002848	0.00004133	0.00000156	
0.00001000	0.14183129	0.00000732	0.00349874	0.00002816	0.00004146	0.00000159	
0.00001000	0.14837638	0.00000695	0.00353288	0.00002777	0.00004202	0.00000156	
0.00001000	0.14569731	0.00000690	0.00352221	0.00002786	0.00004167	0.00000157	
0.00001000	0.15188900	0.00000793	0.00345836	0.00002844	0.00004104	0.00000154	
0.00001000	0.14395635	0.00000645	0.00348717	0.00002834	0.00004135	0.00000154	
0.00001000	0.14573391	0.00000784	0.00349347	0.00002807	0.00004143	0.00000154	
0.00001000	0.14496051	0.00000649	0.00349017	0.00002826	0.00004116	0.00000154	
0.00001000	0.14360045	0.00000798	0.00348149	0.00002815	0.00004123	0.00000154	
0.00001000	0.14740840	0.00000645	0.00350611	0.00002807	0.00004121	0.00000154	
0.00001000	0.14285355	0.00000755	0.00348782	0.00002823	0.00004148	0.00000154	
0.00001000	0.14783599	0.00000676	0.00349790	0.00002806	0.00004131	0.00000156	
0.00001000	0.13888188	0.00000719	0.00349350	0.00002804	0.00004114	0.00000156	
0.00001000	0.14617307	0.00000702	0.00350738	0.00002796	0.00004170	0.00000155	
0.00001000	0.13639473	0.00000718	0.00349457	0.00002805	0.00004100	0.00000155	
0.00001000	0.14274734	0.00000696	0.00349899	0.00002803	0.00004157	0.00000155	
0.00001000	0.13734199	0.00000707	0.00348350	0.00002839	0.00004195	0.00000155	
0.00001000	0.13919034	0.00000732	0.00348142	0.00002820	0.00004152	0.00000154	
0.00001000	0.14104642	0.00000668	0.00351198	0.00002792	0.00004179	0.00000155	
0.00001000	0.14205112	0.00000749	0.00349441	0.00002807	0.00004108	0.00000154	
0.00001000	0.13459155	0.00000686	0.00351680	0.00002801	0.00004118	0.00000154	
0.00001000	0.13966010	0.00000731	0.00348736	0.00002815	0.00004105	0.00000154	
0.00001000	0.14174470	0.00000693	0.00348552	0.00002812	0.00004164	0.00000154	
0.00001000	0.14390416	0.00000682	0.00349680	0.00002812	0.00004157	0.00000156	
0.00001000	0.14272854	0.00000746	0.00348111	0.00002814	0.00004135	0.00000155	
0.00001000	0.14674515	0.00000701	0.00350803	0.00002797	0.00004168	0.00000154	
0.00001000	0.14798800	0.00000693	0.00350787	0.00002798	0.00004118	0.00000155	
0.00001000	0.13803483	0.00000765	0.00346705	0.00002834	0.00004181	0.00000155	
0.00001000	0.14552040	0.00000638	0.00351478	0.00002817	0.00004196	0.00000156	
0.00001000	0.14312390	0.00000779	0.00350454	0.00002794	0.00004210	0.00000155	
0.00001000	0.13533881	0.00000655	0.00348864	0.00002826	0.00004149	0.00000156	
0.00001000	0.14093319	0.00000753	0.00348321	0.00002815	0.00004117	0.00000157	
0.00001000	0.13856734	0.00000685	0.00351433	0.00002794	0.00004192	0.00000156	
0.00001000	0.14650463	0.00000686	0.00351343	0.00002805	0.00004194	0.00000156	
0.00001000	0.14822930	0.00000776	0.00348547	0.00002819	0.00004258	0.00000153	
0.00001000	0.13799209	0.00000657	0.00349210	0.00002832	0.00004200	0.00000154	
0.00001000	0.13937416	0.00000788	0.00349974	0.00002799	0.00004258	0.00000154	
0.00001000	0.14074540	0.00000667	0.00349829	0.00002821	0.00004134	0.00000155	
0.00001000	0.14140310	0.00000725	0.00348333	0.00002832	0.00004182	0.00000154	
0.00001000	0.14361175	0.00000714	0.00348748	0.00002807	0.00004203	0.00000155	
0.00001000	0.14472111	0.00000670	0.00352860	0.00002791	0.00004208	0.00000155	
0.00001000	0.14805385	0.00000750	0.00347995	0.00002820	0.00004131	0.00000154	
0.00001000	0.13983064	0.00000670	0.00347080	0.00002854	0.00004126	0.00000155	
0.00001000	0.14687259	0.00000747	0.00348812	0.00002820	0.00004189	0.00000155	
